name,id,location,type,typecode,pname,cityname,adname,address,pcode,citycode,adcode
延庆八道河(公交站),BV10436595,"116.225091,40.647587",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,延庆区,Y27路,110000,010,110119
前山(公交站),BV10012598,"116.402161,40.757423",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,延庆区,Y12路,110000,010,110119
千家店车道沟路口(公交站),BV11060726,"116.369576,40.747761",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,延庆区,Y38路,110000,010,110119
关帝庙(暂停营业),B000A9JTP7,"116.391640,40.757281",风景名胜;风景名胜;寺庙道观,110205,北京市,北京市,延庆区,花盆中心对面,110000,010,110119
强坡(公交站),BV10002442,"116.382294,40.880375",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,怀柔区,H4路,110000,010,110116
龙庆峡风景区-龙庆峡冰灯,B0FFGHN193,"116.010671,40.547224",风景名胜;风景名胜相关;旅游景点,110000,北京市,北京市,延庆区,旧县镇古城村,110000,010,110119
棋盘地(公交站),BV10661781,"116.378273,40.885360",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,怀柔区,H4路,110000,010,110116
上德龙湾(公交站),BV10011098,"116.369944,40.702135",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,延庆区,Y13路,110000,010,110119
后城镇,B01390P8QP,"116.070878,40.692519",地名地址信息;普通地名;乡镇级地名,190106,河北省,张家口市,赤城县,赤城县,130000,0313,130732
温栅子(公交站),BV10661780,"116.373637,40.894536",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,怀柔区,H4路,110000,010,110116
下栅子(公交站),BV10002444,"116.388611,40.877856",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,怀柔区,H4路,110000,010,110116
温栅子北(公交站),BV11600298,"116.373529,40.895356",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,怀柔区,H4路,110000,010,110116
窑沟,B013902JN3,"116.100229,40.678537",地名地址信息;普通地名;村庄级地名,190108,河北省,张家口市,赤城县,赤城县,130000,0313,130732
黑土洼村,B0139028LS,"116.052847,40.795997",地名地址信息;普通地名;村庄级地名,190108,河北省,张家口市,赤城县,赤城县,130000,0313,130732
外虎叫,B0139028O4,"116.165613,40.800059",地名地址信息;普通地名;村庄级地名,190108,河北省,张家口市,赤城县,赤城县,130000,0313,130732
十八盘,B000A80029,"116.297931,40.724939",地名地址信息;自然地名;山,190203,北京市,北京市,延庆区,延庆区,110000,010,110119
南营子,B013902876,"116.184529,40.878988",地名地址信息;普通地名;村庄级地名,190108,河北省,张家口市,赤城县,赤城县,130000,0313,130732
北京先生的院子,B0FFINGL4I,"116.242792,40.561761",住宿服务;住宿服务相关;住宿服务相关,100000,北京市,北京市,延庆区,刘斌堡乡小观头村村委会,110000,010,110119
西卯村,B01390287M,"116.246543,40.848381",地名地址信息;普通地名;村庄级地名,190108,河北省,张家口市,赤城县,赤城县,130000,0313,130732
渔政管理处(公交站),BV10436569,"116.167007,40.640430",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,延庆区,Y27路,110000,010,110119
草岭子村,B0139028LA,"116.113388,40.766897",地名地址信息;普通地名;村庄级地名,190108,河北省,张家口市,赤城县,赤城县,130000,0313,130732
胡神庙村南(公交站),BV11526829,"116.368021,40.906337",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,怀柔区,H4路,110000,010,110116
古子坊村,B0139028NL,"116.190325,40.766355",地名地址信息;普通地名;村庄级地名,190108,河北省,张家口市,赤城县,赤城县,130000,0313,130732
山东沟村,B000A800SW,"116.244194,40.580282",地名地址信息;普通地名;村庄级地名,190108,北京市,北京市,延庆区,延庆区,110000,010,110119
四台子沟,B0FFFQCR8F,"116.206092,40.735107",地名地址信息;普通地名;村庄级地名,190108,北京市,北京市,延庆区,延庆区,110000,010,110119
宝山镇三岔口(公交站),BV10002327,"116.371450,40.903550",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,怀柔区,H4路,110000,010,110116
沟门,B0139028OY,"116.317168,40.801627",地名地址信息;普通地名;村庄级地名,190108,河北省,张家口市,赤城县,赤城县,130000,0313,130732
老朝阳,B000A8033Y,"116.355097,40.920606",地名地址信息;普通地名;村庄级地名,190108,北京市,北京市,怀柔区,怀柔区,110000,010,110116
南台子(公交站),BV10002445,"116.400777,40.872873",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,怀柔区,H4路,110000,010,110116
郑栅子(公交站),BV10002439,"116.361840,40.914102",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,怀柔区,H4路,110000,010,110116
古家窑(公交站),BV10011099,"116.381541,40.698481",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,延庆区,Y13路,110000,010,110119
罗家堡,B01390291S,"116.016846,40.739036",地名地址信息;普通地名;村庄级地名,190108,河北省,张家口市,赤城县,赤城县,130000,0313,130732
河北(公交站),BV10012597,"116.420456,40.753676",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,延庆区,Y12路,110000,010,110119
转山子村,B000A800CS,"116.442172,40.598495",地名地址信息;普通地名;村庄级地名,190108,北京市,北京市,延庆区,延庆区,110000,010,110119
道德坑(公交站),BV10002330,"116.408783,40.870152",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,怀柔区,H30路;H4路;H4路区间,110000,010,110116
古城村,B000A800RN,"116.023353,40.542356",地名地址信息;普通地名;村庄级地名,190108,北京市,北京市,延庆区,延庆区,110000,010,110119
大西沟,B000AA5GQY,"116.234639,40.716717",地名地址信息;普通地名;村庄级地名,190108,北京市,北京市,延庆区,延庆区,110000,010,110119
柏木井(公交站),BV10003456,"116.251163,40.631884",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,延庆区,Y11路;Y12路;Y13路;Y27路;Y32路;Y36路;Y38路,110000,010,110119
车道沟村,B000A8001J,"116.357577,40.741711",地名地址信息;普通地名;村庄级地名,190108,北京市,北京市,延庆区,延庆区,110000,010,110119
北京延庆硅化木国家地质公园(暂停营业),B000A08833,"116.393308,40.701593",风景名胜;风景名胜;国家级景点,110202,北京市,北京市,延庆区,千家店镇下德龙湾村,110000,010,110119
旧县镇,B000A8VK6B,"116.087330,40.550988",地名地址信息;普通地名;乡镇级地名,190106,北京市,北京市,延庆区,延庆区,110000,010,110119
阳坡(公交站),BV11526329,"116.419158,40.862930",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,怀柔区,H4路;H4路区间,110000,010,110116
宝山镇阳坡(公交站),BV10002331,"116.419167,40.862938",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,怀柔区,H30路;H4路,110000,010,110116
中碌碡湾村,B0139028OJ,"116.191718,40.832113",地名地址信息;普通地名;村庄级地名,190108,河北省,张家口市,赤城县,赤城县,130000,0313,130732
石胡沟,B0139028PH,"116.271173,40.789155",地名地址信息;自然地名;山,190203,河北省,张家口市,赤城县,赤城县,130000,0313,130732
石门沟,B013902JLF,"116.062426,40.832195",地名地址信息;普通地名;村庄级地名,190108,河北省,张家口市,赤城县,赤城县,130000,0313,130732
碾子沟,B013902JLB,"116.160127,40.912155",地名地址信息;普通地名;村庄级地名,190108,河北省,张家口市,赤城县,赤城县,130000,0313,130732
后河,B000A8644A,"116.054580,40.560804",地名地址信息;普通地名;村庄级地名,190108,北京市,北京市,延庆区,延庆区,110000,010,110119
道德沟村,B01390286R,"116.253564,40.859882",地名地址信息;普通地名;村庄级地名,190108,河北省,张家口市,赤城县,赤城县,130000,0313,130732
下德龙湾(公交站),BV10011100,"116.394966,40.697701",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,延庆区,Y13路,110000,010,110119
双桥村,B013902925,"116.113813,40.749181",地名地址信息;普通地名;村庄级地名,190108,河北省,张家口市,赤城县,赤城县,130000,0313,130732
苦菜沟,B000A80016,"116.237907,40.711163",地名地址信息;自然地名;山,190203,北京市,北京市,延庆区,延庆区,110000,010,110119
北苇沟(公交站),BV10002334,"116.426606,40.852665",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,怀柔区,H30路;H4路;H4路区间,110000,010,110116
井儿沟村,B01390286Z,"116.182420,40.883517",地名地址信息;普通地名;村庄级地名,190108,河北省,张家口市,赤城县,赤城县,130000,0313,130732
二道沟(公交站),BV10436565,"116.157986,40.629384",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,延庆区,Y27路,110000,010,110119
马家店(公交站),BV10436584,"116.156181,40.629527",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,延庆区,Y27路,110000,010,110119
南苇沟(公交站),BV10002335,"116.431315,40.845451",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,怀柔区,H30路;H4路;H4路区间,110000,010,110116
平台子(公交站),BV10012596,"116.433769,40.754684",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,延庆区,Y12路,110000,010,110119
韭菜沟,B01390238L,"116.387683,40.802714",地名地址信息;自然地名;山,190203,河北省,张家口市,赤城县,赤城县,130000,0313,130732
榆家梁,B013902934,"116.038338,40.714195",地名地址信息;普通地名;村庄级地名,190108,河北省,张家口市,赤城县,赤城县,130000,0313,130732
大西洼,B013902JM3,"116.139848,40.728286",地名地址信息;普通地名;村庄级地名,190108,河北省,张家口市,赤城县,赤城县,130000,0313,130732
大梁,B000A8001O,"116.280056,40.690844",地名地址信息;普通地名;村庄级地名,190108,北京市,北京市,延庆区,延庆区,110000,010,110119
西南沟,B000A864A2,"116.459049,40.806228",地名地址信息;自然地名;山,190203,北京市,北京市,怀柔区,怀柔区,110000,010,110116
百里山水画廊-娘娘庙,B0FFINLOIF,"116.391576,40.757775",风景名胜;风景名胜;寺庙道观,110205,北京市,北京市,延庆区,花盆中心对面关帝庙内,110000,010,110119
松树台子(公交站),BV10002336,"116.441476,40.836146",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,怀柔区,H30路;H4路;H4路区间,110000,010,110116
黑河,B0FFGL128M,"116.381059,40.788163",地名地址信息;自然地名;河流,190204,河北省,张家口市,赤城县,赤城县,130000,0313,130732
收粮沟(公交站),BV10012595,"116.440819,40.745594",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,延庆区,Y12路,110000,010,110119
车道沟,B0HK1ODT2J,"116.171446,40.780893",地名地址信息;普通地名;村组级地名,190109,河北省,张家口市,赤城县,赤城县,130000,0313,130732
石盆沟,B01390287D,"116.151702,40.878355",地名地址信息;普通地名;村庄级地名,190108,河北省,张家口市,赤城县,赤城县,130000,0313,130732
六道河村,B000A80022,"116.264773,40.685961",地名地址信息;普通地名;村庄级地名,190108,北京市,北京市,延庆区,延庆区,110000,010,110119
河南村,B000A8001U,"116.354516,40.692639",地名地址信息;普通地名;村庄级地名,190108,北京市,北京市,延庆区,延庆区,110000,010,110119
南湾(公交站),BV10003272,"116.445038,40.740711",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,延庆区,Y12路,110000,010,110119
小河北,B000A800UX,"116.454633,40.568560",地名地址信息;普通地名;村庄级地名,190108,北京市,北京市,延庆区,延庆区,110000,010,110119
梁家沟,B013901R7W,"116.074588,40.794374",地名地址信息;普通地名;村庄级地名,190108,河北省,张家口市,赤城县,赤城县,130000,0313,130732
怀柔大石窑西(公交站),BV11526840,"116.454978,40.829184",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,怀柔区,H30路;H4路,110000,010,110116
西平塔粱,B000AA5GFX,"116.315894,40.757804",地名地址信息;普通地名;村庄级地名,190108,北京市,北京市,延庆区,延庆区,110000,010,110119
四道河(公交站),BV11156580,"116.428886,40.892410",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,怀柔区,H30路,110000,010,110116
东卯村,B01390PMH4,"116.266925,40.840790",地名地址信息;普通地名;村庄级地名,190108,河北省,张家口市,赤城县,赤城县,130000,0313,130732
上奶山(公交站),BV10011101,"116.425378,40.697786",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,延庆区,Y13路,110000,010,110119
小卢家沟,B0139028OD,"116.174081,40.762734",地名地址信息;普通地名;村庄级地名,190108,河北省,张家口市,赤城县,赤城县,130000,0313,130732
白河,B0FFGK34YR,"116.144008,40.669430",地名地址信息;自然地名;河流,190204,河北省,张家口市,赤城县,赤城县,130000,0313,130732
大石窑(公交站),BV11526331,"116.464931,40.825946",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,怀柔区,H4路;H4路区间,110000,010,110116
怀柔大石窑(公交站),BV10002337,"116.464931,40.825946",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,怀柔区,H30路,110000,010,110116
古子坊,B0HK1ODT2T,"116.188006,40.767651",地名地址信息;普通地名;村组级地名,190109,河北省,张家口市,赤城县,赤城县,130000,0313,130732
朝阳沟,B013902JUX,"116.271243,40.918283",地名地址信息;自然地名;山,190203,河北省,张家口市,赤城县,赤城县,130000,0313,130732
窑沟,B000A7ZZXG,"116.429953,40.753727",地名地址信息;普通地名;村庄级地名,190108,北京市,北京市,延庆区,延庆区,110000,010,110119
三道河(公交站),BV10012594,"116.464566,40.751198",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,延庆区,Y12路,110000,010,110119
下栅子村,B000A800BN,"116.144072,40.625516",地名地址信息;普通地名;村庄级地名,190108,北京市,北京市,延庆区,延庆区,110000,010,110119
下奶山(公交站),BV10011102,"116.434926,40.691680",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,延庆区,Y13路,110000,010,110119
